iteration	posterior	likelihood	prior	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000010000000000200000000	0000000000000000200000000	20.0277	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000000000000000200000000	0000000000001000200000000	19.6502	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000000000001000200000000	0000000000000000200000000	18.0693	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000000000000000200000000	0000000000000000200000100	16.5692	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000000000000000200000100	0000000000000000200000200	15.3558	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000000000000000200000200	0000000000000000200100200	14.5379	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	44	20.9299	13.7733	0000000000000000200100200	0000000000000000200200200	13.8957	anagenetic	65	31	43
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000000200200200	0000000000000000200200100	11.1765	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000000200200100	0000000000000010200200100	10.9161	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000010200200100	0000000000000010200200000	8.93729	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000010200200000	0000000000000020200200000	8.69227	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000020200200000	0000000000010020200200000	7.09721	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000010020200200000	0000000000000020200200000	6.95051	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000020200200000	0000000000000020200100000	6.44411	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000020200100000	0000000000000010200100000	5.93712	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000010200100000	0000000000000010200000000	5.177	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000010200000000	0000000000000000200000000	4.71188	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000000200000000	0000000000000000200000001	3.48181	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	31	13.7733	0	0000000000000000200000001	0000000000000000200000000	3.43997	anagenetic	44	NA	NA
120000	-1232.48	-1225.21	-7.26811	43	13.7733	12.8809	0000000000000000200200200	0000000000000000200200200	NA	no_change	44	30	42
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200200	0000000000000000201200200	12.7765	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000201200200	0000000000000000202200200	12.5838	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000202200200	0000000000000000201200200	12.0337	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000201200200	0000000000000000200200200	11.882	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200200	0000000000000000200200100	10.5893	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200100	0000000000000000200200200	10.5476	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200200	0000000000000000200200100	10.5353	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200100	0000000000000000200201100	8.78955	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200201100	0000000000000000200200100	8.64437	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200100	0000000000000000200200000	8.56542	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200000	0000000000100000200200000	4.276	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000100000200200000	0000000000100000201200000	4.26601	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000100000201200000	0000000000000000201200000	4.15798	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000201200000	0000000000000001201200000	3.51841	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000001201200000	0000000000000000201200000	3.38876	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000201200000	0000000000000000200200000	2.85538	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200000	0000000000000001200200000	2.71185	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000001200200000	0000000000000000200200000	2.27651	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200000	0000000000000000210200000	1.33957	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000210200000	0000000000000000200200000	1.03963	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000000000200200000	0000000000010000200200000	0.869531	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000010000200200000	0000000000010000200100000	0.799777	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000010000200100000	0000000000010000200200000	0.0857542	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	30	12.8809	0	0000000000010000200200000	0000000000000000200200000	0.00975674	anagenetic	43	NA	NA
120000	-1232.48	-1225.21	-7.26811	42	12.8809	11.9433	0000000000000000200200200	0000000000000000200200200	NA	no_change	43	35	41
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000200200200	0000000000000000100200200	11.9319	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000100200200	0000000000000000000200200	11.7366	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000000200200	0000000000000000000100200	11.555	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000000100200	0000000000000000000000200	11.4403	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000000000200	0000000000000000000001200	10.7878	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000000001200	0000000000000000000000200	10.5553	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000000000200	0000000000000000100000200	10.4595	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000100000200	0000000000000000200000200	10.1772	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000200000200	0000000000010000200000200	5.90312	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000010000200000200	0000000000000000200000200	5.41458	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	35	11.9433	3.76312	0000000000000000200000200	0000000000000001200000200	5.32986	anagenetic	42	29	28
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000001200000200	0000000000000000200000200	3.55522	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000000200000200	0000000000000000200000201	2.85186	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000000200000201	0000000000000000200000101	2.81407	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000000200000101	0000000000000000200000001	2.67742	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000000200000001	0000000000000000200001001	1.9897	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000000200001001	0000000000000000200000001	1.90842	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	29	3.76312	0	0000000000000000200000001	0000000000000000200000000	1.61622	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	28	3.76312	0	0000000000000001200000200	0000000000000011200000200	2.47776	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	28	3.76312	0	0000000000000011200000200	0000000000000001200000200	2.42397	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	28	3.76312	0	0000000000000001200000200	0000000000000000200000200	2.22107	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	28	3.76312	0	0000000000000000200000200	0000000001000000200000200	1.29317	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	28	3.76312	0	0000000001000000200000200	0000000000000000200000200	1.13595	anagenetic	35	NA	NA
120000	-1232.48	-1225.21	-7.26811	41	11.9433	9.95609	0000000000000000200200200	0000000000000000200200210	10.7827	anagenetic	42	37	40
120000	-1232.48	-1225.21	-7.26811	41	11.9433	9.95609	0000000000000000200200210	0000000000000000200200211	10.4714	anagenetic	42	37	40
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000000000000000200200211	0000000000010000200200211	9.80751	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000000000010000200200211	0000000000010000200200221	9.79778	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000000000010000200200221	0000000000010000200200222	9.54152	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000000000010000200200222	0000000000020000200200222	9.4718	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000000000020000200200222	0000000100020000200200222	7.57627	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000000100020000200200222	0000100100020000200200222	6.80366	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000100100020000200200222	0000100000020000200200222	6.23592	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	37	9.95609	5.29888	0000100000020000200200222	0000100000020000210200222	5.96356	anagenetic	41	36	25
120000	-1232.48	-1225.21	-7.26811	36	5.29888	3.1628	0000100000020000210200222	0000100000020000200200222	5.02715	anagenetic	37	27	26
120000	-1232.48	-1225.21	-7.26811	36	5.29888	3.1628	0000100000020000200200222	0000000000020000200200222	4.45994	anagenetic	37	27	26
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200200222	0000000000020000200210222	3.07283	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200210222	0000000000020000200210221	2.675	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200210221	0000000000020000200200221	2.57072	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200200221	0000000000020000200200211	2.52121	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200200211	0000000000020000200200210	2.40677	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200200210	0000000000020000200100210	2.38633	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000200100210	0000000000020000100100210	2.35803	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000100100210	0000000000020000100000210	2.31	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000020000100000210	0000000000010000100000210	1.81969	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000010000100000210	0000000000010000000000210	1.68718	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000010000000000210	0000000000000000000000210	1.54963	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	27	3.1628	0	0000000000000000000000210	0000000000000000000000200	1.25469	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	26	3.1628	0	0000000000020000200200222	0000001000020000200200222	2.96602	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	26	3.1628	0	0000001000020000200200222	0000001000020010200200222	2.79424	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	26	3.1628	0	0000001000020010200200222	0000000000020010200200222	2.36586	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	26	3.1628	0	0000000000020010200200222	0000000000020000200200222	1.10565	anagenetic	36	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000100000020000210200222	0000100000020000200200222	5.03898	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000100000020000200200222	0000000000020000200200222	3.61084	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000000000020000200200222	0000010000020000200200222	3.00265	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010000020000200200222	0000010000020000200200212	2.64489	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010000020000200200212	0000010000020000200200202	2.50964	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010000020000200200202	0000010000020000200200201	2.44982	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010000020000200200201	0000010000020000200200202	2.19371	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010000020000200200202	0000010010020000200200202	2.04983	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010010020000200200202	0000010000020000200200202	1.25588	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000010000020000200200202	0000000000020000200200202	1.24809	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000000000020000200200202	0000000000020000100200202	0.896612	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	25	5.29888	0	0000000000020000100200202	0000000000020000200200202	0.227588	anagenetic	37	NA	NA
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200200211	0000000000000000200200210	9.85932	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200200210	0000000000000000200100210	9.71984	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200100210	0000000000000000200000210	9.53196	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200000210	0000000000000000200000110	9.10916	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200000110	0000000000000000200000100	8.41648	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200000100	0000001000000000200000100	8.34711	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000001000000000200000100	0000000000000000200000100	8.31591	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	40	9.95609	7.75275	0000000000000000200000100	0000000000000000200000000	7.8534	anagenetic	41	24	39
120000	-1232.48	-1225.21	-7.26811	24	7.75275	0	0000000000000000200000000	0000000000000000201000000	3.63495	anagenetic	40	NA	NA
120000	-1232.48	-1225.21	-7.26811	24	7.75275	0	0000000000000000201000000	0000000000000000200000000	3.5253	anagenetic	40	NA	NA
120000	-1232.48	-1225.21	-7.26811	24	7.75275	0	0000000000000000200000000	0000000000000000200000100	1.42385	anagenetic	40	NA	NA
120000	-1232.48	-1225.21	-7.26811	24	7.75275	0	0000000000000000200000100	0000000000000000200000000	0.76575	anagenetic	40	NA	NA
120000	-1232.48	-1225.21	-7.26811	39	7.75275	6.68632	0000000000000000200000000	0000000000000000200000000	NA	no_change	40	38	21
120000	-1232.48	-1225.21	-7.26811	38	6.68632	4.86452	0000000000000000200000000	0000000000000000200000000	NA	no_change	39	23	22
120000	-1232.48	-1225.21	-7.26811	23	4.86452	0	0000000000000000200000000	0000000000000100200000000	3.26566	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	23	4.86452	0	0000000000000100200000000	0000000000000200200000000	2.71972	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	23	4.86452	0	0000000000000200200000000	0000000000000100200000000	1.2358	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	23	4.86452	0	0000000000000100200000000	0000000000000000200000000	0.336088	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000000000000200000000	0000000001000000200000000	4.37755	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000001000000200000000	0000000001000010200000000	4.10305	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000001000010200000000	0000000001000000200000000	3.66679	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000001000000200000000	0000000000000000200000000	3.59425	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000000000000200000000	0000000000000000201000000	3.44021	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000000000000201000000	0000000000000000200000000	2.81526	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000000000000200000000	0000000000000000210000000	2.40969	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	22	4.86452	0	0000000000000000210000000	0000000000000000200000000	2.21876	anagenetic	38	NA	NA
120000	-1232.48	-1225.21	-7.26811	21	6.68632	0	0000000000000000200000000	0000000000000010200000000	2.37525	anagenetic	39	NA	NA
120000	-1232.48	-1225.21	-7.26811	21	6.68632	0	0000000000000010200000000	0000000000000010201000000	0.622176	anagenetic	39	NA	NA
120000	-1232.48	-1225.21	-7.26811	64	20.9299	18.8984	0000000000000000200000000	0000000000000000200000000	NA	no_change	65	20	63
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200000000	0000000000000001200000000	18.6917	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000001200000000	0000001000000001200000000	18.587	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000001000000001200000000	0000000000000001200000000	18.4859	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000001200000000	0000000000000002200000000	18.2706	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000002200000000	0000000000000002200010000	15.5392	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000002200010000	0000000000000002200011000	14.0143	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000002200011000	0000000000000002200010000	13.835	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000002200010000	0000000000000001200010000	13.3255	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000001200010000	0000000000000001200020000	13.2983	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000001200020000	0000000000000000200020000	13.0267	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200020000	0000000000000000200010000	12.7885	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200010000	0000000000000000200000000	12.1656	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200000000	0000000000000001200000000	9.57292	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000001200000000	0000000000000000200000000	9.54795	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200000000	0010000000000000200000000	7.61913	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0010000000000000200000000	0010100000000000200000000	7.29995	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0010100000000000200000000	0010100010000000200000000	7.14443	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0010100010000000200000000	0010000010000000200000000	6.84228	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0010000010000000200000000	0010000010000000200001000	6.6025	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0010000010000000200001000	0000000010000000200001000	6.29719	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000010000000200001000	0000000000000000200001000	5.71298	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200001000	0000000000000000200000000	4.98308	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200000000	0000000000000000200001000	3.30505	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	20	18.8984	0	0000000000000000200001000	0000000000000000200000000	3.13233	anagenetic	64	NA	NA
120000	-1232.48	-1225.21	-7.26811	63	18.8984	13.4194	0000000000000000200000000	0000000001000000200000000	17.6389	anagenetic	64	46	62
120000	-1232.48	-1225.21	-7.26811	63	18.8984	13.4194	0000000001000000200000000	0000000001000000201000000	16.4355	anagenetic	64	46	62
120000	-1232.48	-1225.21	-7.26811	63	18.8984	13.4194	0000000001000000201000000	0000000001000000202000000	16.1079	anagenetic	64	46	62
120000	-1232.48	-1225.21	-7.26811	63	18.8984	13.4194	0000000001000000202000000	0000000001000000201000000	15.9513	anagenetic	64	46	62
120000	-1232.48	-1225.21	-7.26811	63	18.8984	13.4194	0000000001000000201000000	0000000001000000202000000	15.195	anagenetic	64	46	62
120000	-1232.48	-1225.21	-7.26811	63	18.8984	13.4194	0000000001000000202000000	0000000000000000202000000	14.4717	anagenetic	64	46	62
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000000000000202000000	0000000000000010202000000	13.2969	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000000000010202000000	0000000000000110202000000	13.2581	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000000000110202000000	0000000000000110201000000	12.1416	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000000000110201000000	0000000000000010201000000	11.3814	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000000000010201000000	0000000001000010201000000	11.1095	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000001000010201000000	0000000001000000201000000	10.8644	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000001000000201000000	0000000000000000201000000	9.67662	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0000000000000000201000000	0100000000000000201000000	9.19185	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0100000000000000201000000	0100000000000000200000000	8.83124	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	46	13.4194	7.55347	0100000000000000200000000	0000000000000000200000000	8.50295	anagenetic	63	19	45
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000000200000000	0000000000000001200000000	6.33919	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000001200000000	0000000000000002200000000	6.2161	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000002200000000	0000000000000002200100000	2.3161	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000002200100000	0000000000000002210100000	2.30532	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000002210100000	0000000000000002200100000	2.16529	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000002200100000	0000000000000002200000000	1.37824	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000002200000000	0000000000000001200000000	1.2576	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000001200000000	0000000000000001200000100	1.16467	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	19	7.55347	0	0000000000000001200000100	0000000000000001200000000	0.240405	anagenetic	46	NA	NA
120000	-1232.48	-1225.21	-7.26811	45	7.55347	4.16543	0000000000000000200000000	0000000000010000200000000	4.72708	anagenetic	46	18	17
120000	-1232.48	-1225.21	-7.26811	45	7.55347	4.16543	0000000000010000200000000	0000000000000000200000000	4.50558	anagenetic	46	18	17
120000	-1232.48	-1225.21	-7.26811	18	4.16543	0	0000000000000000200000000	0000000000000000200100000	3.66603	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	18	4.16543	0	0000000000000000200100000	0000000000000000200000000	2.85446	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	17	4.16543	0	0000000000000000200000000	0000000000000001200000000	3.44362	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	17	4.16543	0	0000000000000001200000000	0000000000000000200000000	3.05416	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	17	4.16543	0	0000000000000000200000000	0000000000000000200000001	1.31877	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	17	4.16543	0	0000000000000000200000001	0000000000000000200000000	0.387023	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	17	4.16543	0	0000000000000000200000000	0000000000000001200000000	0.249789	anagenetic	45	NA	NA
120000	-1232.48	-1225.21	-7.26811	62	13.4194	9.21828	0000000000000000202000000	0000000000000000102000000	12.278	anagenetic	63	51	61
120000	-1232.48	-1225.21	-7.26811	62	13.4194	9.21828	0000000000000000102000000	0000000000000000202000000	12.2	anagenetic	63	51	61
120000	-1232.48	-1225.21	-7.26811	62	13.4194	9.21828	0000000000000000202000000	0000000000100000202000000	11.9225	anagenetic	63	51	61
120000	-1232.48	-1225.21	-7.26811	62	13.4194	9.21828	0000000000100000202000000	0100000000100000202000000	10.2896	anagenetic	63	51	61
120000	-1232.48	-1225.21	-7.26811	62	13.4194	9.21828	0100000000100000202000000	0100000000100000212000000	10.2148	anagenetic	63	51	61
120000	-1232.48	-1225.21	-7.26811	62	13.4194	9.21828	0100000000100000212000000	0100000000100000202000000	9.94058	anagenetic	63	51	61
